character names;puid order;puid_order offset;character order;character order offset;*character;*character offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;voicer;voicer offset;face_target;face_target offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;bag_type;bag_type offset;is_face_correct;is_face_correct offset;is_invalid;is_invalid offset;org_id;org_id offset;is_reuse;is_reuse offset
c_ea_C00_Yjingon_yg_nrl_kr08;2121;103036;263;143392;2097;169518;3;176051;8;179415;5;182779;0;185912;175;186830;0;193558;2;200023;6;203387;310;207014;4294967295;214268;0;226931;0;230295;0;233659;0;237023;0;240387;3;243751;0;247115;28;250479;17;253843;7;257207;10;260571;28;263935;2;267299;0;270663;15;274027;631;277654;42;284908;218;298360;283;311812;572;325264;153600;339768;2;366672;70254592;393576;42949672960;420480;0;445543;1;448676;0;449100;0;450018;0;456252
c_ea_C00_Yjingon_yg_nrl_kr09;2122;103040;264;143396;2098;169520;3;176052;8;179416;5;182780;0;185913;175;186832;0;193560;2;200024;6;203388;311;207016;4294967295;214272;0;226932;0;230296;0;233660;0;237024;0;240388;2;243752;0;247116;29;250480;11;253844;8;257208;0;260572;29;263936;2;267300;0;270664;15;274028;632;277656;38;284912;218;298364;281;311816;572;325268;88064;339776;4;366680;139460608;393584;214748364800;420488;0;445544;1;448677;0;449101;0;450020;0;456253
c_ea_C00_Yjingon_yg_nrl_kr10;2123;103044;265;143400;2099;169522;3;176053;8;179417;5;182781;0;185913;175;186834;0;193562;2;200025;6;203389;309;207018;4294967295;214276;0;226933;0;230297;0;233661;0;237025;0;240389;4;243753;0;247117;2;250481;13;253845;9;257209;4;260573;2;263937;1;267301;0;270665;15;274029;633;277658;58;284916;218;298368;283;311820;572;325272;22528;339784;8;366688;70254592;393592;25769803776;420496;0;445545;1;448677;0;449101;0;450022;0;456253
c_ea_C00_Yjingon_yg_nrl_kr11;2124;103048;266;143404;2100;169524;3;176054;8;179418;5;182782;0;185913;175;186836;0;193564;2;200026;6;203390;310;207020;4294967295;214280;0;226934;0;230298;0;233662;0;237026;0;240390;1;243754;0;247118;6;250482;14;253846;11;257210;6;260574;6;263938;2;267302;0;270666;15;274030;634;277660;59;284920;218;298372;281;311824;572;325276;22528;339792;32;366696;70254592;393600;42949672960;420504;0;445546;1;448677;0;449101;0;450024;0;456253
c_ea_C00_Yjingon_yg_nrl_kr12;2125;103052;267;143408;2101;169526;3;176055;8;179419;5;182783;0;185913;175;186838;0;193566;2;200027;6;203391;311;207022;4294967295;214284;0;226935;0;230299;0;233663;0;237027;0;240391;1;243755;0;247119;6;250483;15;253847;11;257211;6;260575;6;263939;1;267303;0;270667;15;274031;635;277662;48;284924;218;298376;294;311828;572;325280;219136;339800;64;366704;138412032;393608;77309411328;420512;0;445547;1;448677;0;449101;0;450026;0;456253
c_ea_C00_Yjingon_yg_nrl_kr13;2126;103056;268;143412;2102;169528;3;176056;8;179420;5;182784;0;185913;175;186840;0;193568;2;200028;6;203392;309;207024;4294967295;214288;0;226936;0;230300;0;233664;0;237028;0;240392;2;243756;0;247120;7;250484;16;253848;12;257212;10;260576;7;263940;2;267304;0;270668;15;274032;636;277664;40;284928;219;298380;283;311832;572;325284;22528;339808;2;366712;70254592;393616;163208757248;420520;0;445548;1;448677;0;449101;0;450028;0;456253
c_ea_C00_Yjingon_yg_nrl_kr14;2127;103060;269;143416;2103;169530;3;176057;8;179421;5;182785;0;185913;175;186842;0;193570;2;200029;6;203393;310;207026;4294967295;214292;0;226937;0;230301;0;233665;0;237029;0;240393;3;243757;0;247121;9;250485;17;253849;13;257213;0;260577;9;263941;2;267305;0;270669;15;274033;637;277666;19;284932;219;298384;281;311836;572;325288;153600;339816;4;366720;139460608;393624;42949672960;420528;0;445549;1;448677;0;449101;0;450030;0;456253
c_ea_C00_Yjingon_yg_nrl_kr15;2128;103064;270;143420;2104;169532;3;176058;8;179422;5;182786;0;185913;175;186844;0;193572;2;200030;6;203394;311;207028;4294967295;214296;0;226938;0;230302;0;233666;0;237030;0;240394;4;243758;0;247122;10;250486;11;253850;4;257214;6;260578;10;263942;1;267306;0;270670;15;274034;638;277668;20;284936;218;298388;283;311840;572;325292;88064;339824;2;366728;70254592;393632;77309411328;420536;0;445550;1;448677;0;449101;0;450032;0;456253
c_ea_C00_Yjingon_yg_nrl_kr16;2129;103068;271;143424;2105;169534;3;176059;8;179423;5;182787;0;185913;175;186846;0;193574;2;200031;6;203395;309;207030;4294967295;214300;0;226939;0;230303;0;233667;0;237031;0;240395;2;243759;0;247123;12;250487;13;253851;2;257215;6;260579;12;263943;2;267307;0;270671;15;274035;639;277670;21;284940;218;298392;281;311844;572;325296;153600;339832;4;366736;70254592;393640;25769803776;420544;0;445551;1;448677;0;449101;0;450034;0;456253
c_ea_C00_Yjingon_yg_nrl_kr17;2130;103072;272;143428;2106;169536;3;176060;8;179424;5;182788;0;185914;175;186848;0;193576;2;200032;6;203396;310;207032;4294967295;214304;0;226940;0;230304;0;233668;0;237032;0;240396;1;243760;0;247124;14;250488;14;253852;6;257216;6;260580;14;263944;1;267308;0;270672;15;274036;640;277672;22;284944;218;298396;282;311848;572;325300;22528;339840;8;366744;70254592;393648;180388626432;420552;0;445552;1;448678;0;449102;0;450036;0;456254
c_ea_C00_Yjingon_yg_nrl_kr18;2131;103076;273;143432;2107;169538;3;176061;8;179425;5;182789;0;185914;175;186850;0;193578;2;200033;6;203397;311;207034;4294967295;214308;0;226941;0;230305;0;233669;0;237033;0;240397;4;243761;0;247125;16;250489;15;253853;6;257217;10;260581;16;263945;2;267309;0;270673;15;274037;641;277674;23;284948;218;298400;283;311852;572;325304;219136;339848;32;366752;70254592;393656;77309411328;420560;0;445553;1;448678;0;449102;0;450038;0;456254
c_ea_C00_Yjingon_yg_nrl_kr19;2132;103080;274;143436;2108;169540;3;176062;8;179426;5;182790;0;185914;175;186852;0;193580;2;200034;6;203398;309;207036;4294967295;214312;0;226942;0;230306;0;233670;0;237034;0;240398;3;243762;0;247126;20;250490;16;253854;4;257218;0;260582;20;263946;2;267310;0;270674;15;274038;642;277676;42;284952;218;298404;281;311856;572;325308;22528;339856;64;366760;139460608;393664;25769803776;420568;0;445554;1;448678;0;449102;0;450040;0;456254
c_ea_C00_Yjingon_yg_nrl_kr20;2133;103084;275;143440;2109;169542;3;176063;8;179427;5;182791;0;185914;175;186854;0;193582;2;200035;6;203399;310;207038;4294967295;214316;0;226943;0;230307;0;233671;0;237035;0;240399;4;243763;0;247127;21;250491;17;253855;8;257219;7;260583;21;263947;1;267311;0;270675;15;274039;643;277678;38;284956;218;298408;283;311860;572;325312;153600;339864;2;366768;70254592;393672;180388626432;420576;0;445555;1;448678;0;449102;0;450042;0;456254
c_ea_C00_Yjingon_yg_nrl_kr21;5638;113644;276;154000;1755;174822;3;176064;8;179428;5;182792;0;185914;175;186856;0;193584;2;200036;6;203400;311;207040;4294967295;214320;0;226944;0;230308;0;233672;0;237036;0;240400;0;243764;0;247128;23;250492;11;253856;9;257220;6;260584;23;263948;2;267312;0;270676;15;274040;624;277680;58;284960;218;298412;281;311864;572;325316;88064;339872;8;366776;70254592;393680;25769803776;420584;0;445556;1;448678;0;449102;0;450044;0;456254
c_ea_C00_Yjingon_yg_nrl_kr22;5639;113648;277;154004;1756;174824;3;176065;8;179429;5;182793;0;185914;175;186858;0;193586;2;200037;6;203401;309;207042;4294967295;214324;0;226945;0;230309;0;233673;0;237037;0;240401;3;243765;0;247129;24;250493;13;253857;8;257221;6;260585;24;263949;1;267313;0;270677;15;274041;625;277682;59;284964;218;298416;294;311868;572;325320;153600;339880;64;366784;70254592;393688;42949672960;420592;0;445557;1;448678;0;449102;0;450046;0;456254
c_ea_C00_Yjingon_yg_nrl_kr23;5640;113652;278;154008;1757;174826;3;176066;8;179430;5;182794;0;185914;175;186860;0;193588;2;200038;6;203402;310;207044;4294967295;214328;0;226946;0;230310;0;233674;0;237038;0;240402;2;243766;0;247130;25;250494;14;253858;2;257222;10;260586;25;263950;2;267314;0;270678;15;274042;626;277684;48;284968;219;298420;283;311872;572;325324;22528;339888;2;366792;70254592;393696;77309411328;420600;0;445558;1;448678;0;449102;0;450048;0;456254
c_ea_C00_Yjingon_yg_nrl_kr24;5641;113656;279;154012;1758;174828;3;176067;8;179431;5;182795;0;185914;175;186862;0;193590;2;200039;6;203403;311;207046;4294967295;214332;0;226947;0;230311;0;233675;0;237039;0;240403;4;243767;0;247131;26;250495;15;253859;3;257223;0;260587;26;263951;2;267315;0;270679;15;274043;627;277686;40;284972;219;298424;281;311876;572;325328;88064;339896;4;366800;139460608;393704;163208757248;420608;0;445559;1;448678;0;449102;0;450050;0;456254
c_ea_C00_Yjingon_yg_nrl_kr25;5642;113660;280;154016;1759;174830;3;176068;8;179432;5;182796;0;185915;175;186864;0;193592;2;200040;6;203404;309;207048;4294967295;214336;0;226948;0;230312;0;233676;0;237040;0;240404;4;243768;0;247132;27;250496;16;253860;4;257224;1;260588;27;263952;1;267316;0;270680;15;274044;628;277688;19;284976;219;298428;283;311880;572;325332;153600;339904;8;366808;70254592;393712;42949672960;420616;0;445560;1;448679;0;449103;0;450052;0;456255
c_ea_C00_Yjingon_yg_nrl_kr26;5643;113664;281;154020;1760;174832;3;176069;8;179433;5;182797;0;185915;175;186866;0;193594;2;200041;6;203405;310;207050;4294967295;214340;0;226949;0;230313;0;233677;0;237041;0;240405;1;243769;0;247133;28;250497;17;253861;7;257225;6;260589;28;263953;2;267317;0;270681;15;274045;629;277690;20;284980;219;298432;281;311884;572;325336;22528;339912;16;366816;70254592;393720;77309411328;420624;0;445561;1;448679;0;449103;0;450054;0;456255
c_ea_C00_Yjingon_yg_nrl_kr27;5644;113668;282;154024;3349;174834;3;176070;8;179434;5;182798;0;185915;175;186868;0;193596;2;200042;6;203406;311;207052;4294967295;214344;0;226950;0;230314;0;233678;0;237042;0;240406;1;243770;0;247134;29;250498;11;253862;6;257226;6;260590;29;263954;1;267318;0;270682;15;274046;630;277692;21;284984;218;298436;282;311888;572;325340;219136;339920;2;366824;70254592;393728;25769803776;420632;0;445562;1;448679;0;449103;0;450056;0;456255
c_ea_C00_Yjingon_yg_nrl_kr28;5645;113672;283;154028;3350;174836;3;176071;8;179435;5;182799;0;185915;175;186870;0;193598;2;200043;6;203407;309;207054;4294967295;214348;0;226951;0;230315;0;233679;0;237043;0;240407;3;243771;0;247135;2;250499;13;253863;11;257227;10;260591;2;263955;2;267319;0;270683;15;274047;631;277694;22;284988;218;298440;283;311892;572;325344;88064;339928;8;366832;70254592;393736;180388626432;420640;0;445563;1;448679;0;449103;0;450058;0;456255
c_ea_C00_Yjingon_yg_nrl_kr29;5646;113676;284;154032;3351;174838;3;176072;8;179436;5;182800;0;185915;175;186872;0;193600;2;200044;6;203408;310;207056;4294967295;214352;0;226952;0;230316;0;233680;0;237044;0;240408;4;243772;0;247136;6;250500;14;253864;8;257228;0;260592;6;263956;2;267320;0;270684;15;274048;632;277696;23;284992;218;298444;281;311896;572;325348;153600;339936;32;366840;139460608;393744;77309411328;420648;0;445564;1;448679;0;449103;0;450060;0;456255
c_ea_C00_Yjingon_yg_nrl_kr30;5647;113680;285;154036;3352;174840;3;176073;8;179437;5;182801;0;185915;175;186874;0;193602;2;200045;6;203409;311;207058;4294967295;214356;0;226953;0;230317;0;233681;0;237045;0;240409;4;243773;0;247137;7;250501;15;253865;9;257229;4;260593;7;263957;1;267321;0;270685;15;274049;633;277698;42;284996;218;298448;283;311900;572;325352;88064;339944;64;366848;70254592;393752;25769803776;420656;0;445565;1;448679;0;449103;0;450062;0;456255
c_ea_C00_Yjingsm_yg_nrl_kr01;2134;103088;286;143444;2110;169544;3;176074;10;179438;5;182802;0;185915;175;186876;0;193604;2;200046;6;203410;309;207060;4294967295;214360;0;226954;0;230318;0;233682;0;237046;1;240410;3;243774;0;247138;0;250502;0;253866;0;257230;0;260594;0;263958;0;267322;0;270686;10;274050;446;277700;22;285000;220;298452;309;311904;4294967295;325356;79872;339952;35184372088864;366856;136314880;393760;0;420664;0;445566;1;448679;0;449103;0;450064;0;456255
c_ea_C00_Yjingsm_yg_nrl_kr02;2135;103092;287;143448;2111;169546;3;176075;10;179439;5;182803;0;185915;175;186878;0;193606;2;200047;6;203411;310;207062;4294967295;214364;0;226955;0;230319;0;233683;0;237047;0;240411;0;243775;0;247139;0;250503;1;253867;0;257231;0;260595;0;263959;0;267323;0;270687;10;274051;447;277702;60;285004;4294967295;298456;309;311908;4294967295;325360;6144;339960;0;366864;146800640;393768;0;420672;0;445567;1;448679;0;449103;0;450066;0;456255
c_ea_C00_Yjingsm_yg_nrl_kr03;2136;103096;288;143452;2112;169548;3;176076;10;179440;5;182804;0;185916;175;186880;0;193608;2;200048;6;203412;311;207064;4294967295;214368;0;226956;0;230320;0;233684;0;237048;0;240412;0;243776;0;247140;10;250504;0;253868;0;257232;0;260596;0;263960;0;267324;0;270688;10;274052;448;277704;61;285008;4294967295;298460;309;311912;4294967295;325364;6144;339968;0;366872;3145728;393776;0;420680;0;445568;1;448680;0;449104;0;450068;0;456256
c_ea_C00_Yjingsm_yg_nrl_kr04;2137;103100;289;143456;2113;169550;3;176077;10;179441;5;182805;0;185916;175;186882;0;193610;2;200049;6;203413;309;207066;4294967295;214372;0;226957;0;230321;0;233685;0;237049;1;240413;1;243777;0;247141;11;250505;0;253869;0;257233;0;260597;0;263961;0;267325;0;270689;10;274053;448;277706;23;285012;220;298464;309;311916;4294967295;325368;79872;339976;4398046511108;366880;13631488;393784;0;420688;0;445569;1;448680;0;449104;0;450070;0;456256
c_ea_C00_Yjingsm_yg_nrl_kr05;2138;103104;290;143460;5753;169552;3;176078;10;179442;5;182806;0;185916;175;186884;0;193612;2;200050;6;203414;310;207068;4294967295;214376;0;226958;0;230322;0;233686;0;237050;1;240414;2;243778;0;247142;0;250506;0;253870;0;257234;0;260598;0;263962;0;267326;0;270690;10;274054;450;277708;22;285016;220;298468;309;311920;4294967295;325372;79872;339984;35184372088864;366888;136314880;393792;0;420696;0;445570;1;448680;0;449104;0;450072;0;456256
c_ea_C00_Yjingsm_yg_nrl_kr06;2139;103108;291;143464;5754;169554;3;176079;10;179443;5;182807;0;185916;175;186886;0;193614;2;200051;6;203415;311;207070;4294967295;214380;0;226959;0;230323;0;233687;0;237051;0;240415;8;243779;0;247143;0;250507;0;253871;0;257235;0;260599;0;263963;0;267327;0;270691;10;274055;451;277710;60;285020;4294967295;298472;309;311924;4294967295;325376;6144;339992;0;366896;146800640;393800;0;420704;0;445571;1;448680;0;449104;0;450074;0;456256
c_ea_C00_Yjingsm_yg_nrl_kr07;2140;103112;292;143468;5755;169556;3;176080;10;179444;5;182808;0;185916;175;186888;0;193616;2;200052;6;203416;309;207072;4294967295;214384;0;226960;0;230324;0;233688;0;237052;0;240416;9;243780;0;247144;13;250508;0;253872;0;257236;0;260600;0;263964;0;267328;0;270692;10;274056;452;277712;61;285024;4294967295;298476;309;311928;4294967295;325380;6144;340000;0;366904;3145728;393808;0;420712;0;445572;1;448680;0;449104;0;450076;0;456256
c_ea_C00_Yjingsm_yg_nrl_kr08;2141;103116;293;143472;5756;169558;3;176081;10;179445;5;182809;0;185916;175;186890;0;193618;2;200053;6;203417;310;207074;4294967295;214388;0;226961;0;230325;0;233689;0;237053;1;240417;0;243781;0;247145;15;250509;0;253873;0;257237;0;260601;0;263965;0;267329;0;270693;10;274057;453;277714;23;285028;220;298480;309;311932;4294967295;325384;79872;340008;4398046511108;366912;13631488;393816;0;420720;0;445573;1;448680;0;449104;0;450078;0;456256
c_ea_C00_Yjingsm_yg_nrl_kr09;2142;103120;294;143476;5757;169560;3;176082;10;179446;5;182810;0;185916;175;186892;0;193620;2;200054;6;203418;311;207076;4294967295;214392;0;226962;0;230326;0;233690;0;237054;1;240418;4;243782;0;247146;0;250510;0;253874;0;257238;0;260602;0;263966;0;267330;0;270694;10;274058;454;277716;22;285032;220;298484;309;311936;4294967295;325388;79872;340016;35184372088864;366920;136314880;393824;0;420728;0;445574;1;448680;0;449104;0;450080;0;456256
c_ea_C00_Yjingsm_yg_nrl_kr10;2143;103124;295;143480;5758;169562;3;176083;10;179447;5;182811;0;185916;175;186894;0;193622;2;200055;6;203419;309;207078;4294967295;214396;0;226963;0;230327;0;233691;0;237055;0;240419;6;243783;0;247147;0;250511;0;253875;0;257239;0;260603;0;263967;0;267331;0;270695;10;274059;455;277718;60;285036;4294967295;298488;309;311940;4294967295;325392;6144;340024;0;366928;146800640;393832;0;420736;0;445575;1;448680;0;449104;0;450082;0;456256
c_ea_C00_Yjingsm_yg_nrl_kr11;2144;103128;296;143484;5759;169564;3;176084;10;179448;5;182812;0;185917;175;186896;0;193624;2;200056;6;203420;310;207080;4294967295;214400;0;226964;0;230328;0;233692;0;237056;0;240420;7;243784;0;247148;16;250512;0;253876;0;257240;0;260604;0;263968;0;267332;0;270696;10;274060;456;277720;61;285040;4294967295;298492;309;311944;4294967295;325396;6144;340032;0;366936;3145728;393840;0;420744;0;445576;1;448681;0;449105;0;450084;0;456257
c_ea_C00_Yjingsm_yg_nrl_kr12;2145;103132;297;143488;5760;169566;3;176085;10;179449;5;182813;0;185917;175;186898;0;193626;2;200057;6;203421;311;207082;4294967295;214404;0;226965;0;230329;0;233693;0;237057;1;240421;0;243785;0;247149;16;250513;0;253877;0;257241;0;260605;0;263969;0;267333;0;270697;10;274061;457;277722;23;285044;220;298496;309;311948;4294967295;325400;79872;340040;4398046511108;366944;13631488;393848;0;420752;0;445577;1;448681;0;449105;0;450086;0;456257
c_ea_C00_Yjingsm_yg_nrl_kr13;2146;103136;298;143492;5761;169568;3;176086;10;179450;5;182814;0;185917;175;186900;0;193628;2;200058;6;203422;309;207084;4294967295;214408;0;226966;0;230330;0;233694;0;237058;1;240422;0;243786;0;247150;0;250514;0;253878;0;257242;0;260606;0;263970;0;267334;0;270698;10;274062;458;277724;22;285048;220;298500;309;311952;4294967295;325404;79872;340048;35184372088864;366952;136314880;393856;0;420760;0;445578;1;448681;0;449105;0;450088;0;456257
c_ea_C00_Yjingsm_yg_nrl_kr14;2147;103140;299;143496;5762;169570;3;176087;10;179451;5;182815;0;185917;175;186902;0;193630;2;200059;6;203423;310;207086;4294967295;214412;0;226967;0;230331;0;233695;0;237059;1;240423;10;243787;0;247151;0;250515;0;253879;0;257243;0;260607;0;263971;0;267335;0;270699;10;274063;459;277726;60;285052;4294967295;298504;309;311956;4294967295;325408;6144;340056;0;366960;146800640;393864;0;420768;0;445579;1;448681;0;449105;0;450090;0;456257
c_ea_C00_Yjingsm_yg_nrl_kr15;2148;103144;300;143500;2114;169572;3;176088;10;179452;5;182816;0;185917;175;186904;0;193632;2;200060;6;203424;311;207088;4294967295;214416;0;226968;0;230332;0;233696;0;237060;0;240424;5;243788;0;247152;16;250516;0;253880;0;257244;0;260608;0;263972;0;267336;0;270700;10;274064;460;277728;61;285056;4294967295;298508;309;311960;4294967295;325412;6144;340064;0;366968;3145728;393872;0;420776;0;445580;1;448681;0;449105;0;450092;0;456257
c_ea_C00_Yjingsm_yg_nrl_kr16;2149;103148;301;143504;2115;169574;3;176089;10;179453;5;182817;0;185917;175;186906;0;193634;2;200061;6;203425;309;207090;4294967295;214420;0;226969;0;230333;0;233697;0;237061;1;240425;3;243789;0;247153;10;250517;0;253881;0;257245;0;260609;0;263973;0;267337;0;270701;10;274065;461;277730;23;285060;220;298512;309;311964;4294967295;325416;79872;340072;4398046511108;366976;13631488;393880;0;420784;0;445581;1;448681;0;449105;0;450094;0;456257
c_ea_C00_Yjingsm_yg_nrl_kr17;2150;103152;302;143508;2116;169576;3;176090;10;179454;5;182818;0;185917;175;186908;0;193636;2;200062;6;203426;310;207092;4294967295;214424;0;226970;0;230334;0;233698;0;237062;1;240426;0;243790;0;247154;0;250518;0;253882;0;257246;0;260610;0;263974;0;267338;0;270702;10;274066;446;277732;22;285064;220;298516;309;311968;4294967295;325420;79872;340080;35184372088864;366984;136314880;393888;0;420792;0;445582;1;448681;0;449105;0;450096;0;456257
c_ea_C00_Yjingsm_yg_nrl_kr18;2151;103156;303;143512;2117;169578;3;176091;10;179455;5;182819;0;185917;175;186910;0;193638;2;200063;6;203427;311;207094;4294967295;214428;0;226971;0;230335;0;233699;0;237063;0;240427;8;243791;0;247155;0;250519;0;253883;0;257247;0;260611;0;263975;0;267339;0;270703;10;274067;447;277734;60;285068;4294967295;298520;309;311972;4294967295;325424;6144;340088;0;366992;146800640;393896;0;420800;0;445583;1;448681;0;449105;0;450098;0;456257
c_ea_C00_Yjingsm_yg_nrl_kr19;2152;103160;304;143516;2118;169580;3;176092;10;179456;5;182820;0;185918;175;186912;0;193640;2;200064;6;203428;309;207096;4294967295;214432;0;226972;0;230336;0;233700;0;237064;0;240428;9;243792;0;247156;11;250520;0;253884;0;257248;0;260612;0;263976;0;267340;0;270704;10;274068;448;277736;61;285072;4294967295;298524;309;311976;4294967295;325428;6144;340096;0;367000;3145728;393904;0;420808;0;445584;1;448682;0;449106;0;450100;0;456258
c_ea_C00_Yjingsm_yg_nrl_kr20;2153;103164;305;143520;2119;169582;3;176093;10;179457;5;182821;0;185918;175;186914;0;193642;2;200065;6;203429;310;207098;4294967295;214436;0;226973;0;230337;0;233701;0;237065;1;240429;1;243793;0;247157;12;250521;0;253885;0;257249;0;260613;0;263977;0;267341;0;270705;10;274069;450;277738;23;285076;220;298528;309;311980;4294967295;325432;79872;340104;4398046511108;367008;13631488;393912;0;420816;0;445585;1;448682;0;449106;0;450102;0;456258
