character names;puid order;puid_order offset;character order;character order offset;*model;*model offset;is_reuse;is_reuse offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;is_face_correct;is_face_correct offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;bag_type;bag_type offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;cloth_physics;cloth_physics offset;shoes_kind;shoes_kind offset;auto_wrinke_scale;auto_wrinkle_scale offset
c_em_C04_ezaki;7824;77735;958;112980;4380;133624;0;134087;32;135294;41;138238;0;141182;0;143287;0;143655;168;145820;0;151700;0;156622;0;159566;0;162510;0;165454;0;168398;0;171342;0;174286;0;177230;0;180174;0;183118;70;186062;0;189006;0;191950;0;194894;0;197838;0;200782;0;203726;0;206670;0;210572;4294967295;218368;4294967295;230120;353;241872;4294967295;253624;0;269208;0;292704;1048576;316200;0;339696;0;355647;2;356854;1.0;362672
c_em_C04_ezaki_high;3690;67003;959;102248;4566;128258;0;134087;32;135295;41;138239;0;141183;0;143287;0;143655;168;145822;0;151702;0;156623;0;159567;0;162511;0;165455;0;168399;0;171343;0;174287;0;177231;0;180175;0;183119;0;186063;0;189007;0;191951;0;194895;0;197839;0;200783;0;203727;0;206671;0;210574;4294967295;218372;4294967295;230124;353;241876;4294967295;253628;0;269216;0;292712;1048576;316208;0;339704;0;355647;2;356855;1.0;362676
c_em_C05_gary_high;3603;66699;960;101944;7461;128106;0;134088;32;135296;41;138240;0;141184;0;143288;0;143656;195;145824;0;151704;0;156624;0;159568;0;162512;0;165456;0;168400;0;171344;0;174288;0;177232;0;180176;0;183120;0;186064;0;189008;0;191952;0;194896;0;197840;0;200784;0;203728;0;206672;0;210576;4294967295;218376;4294967295;230128;354;241880;4294967295;253632;0;269224;0;292720;3145728;316216;0;339712;0;355648;5;356856;1.0;362680
c_em_C05_gary_togijyo_high;3692;67011;961;102256;4568;128262;0;134088;32;135297;41;138241;0;141185;0;143288;0;143656;195;145826;0;151706;0;156625;0;159569;0;162513;0;165457;0;168401;0;171345;0;174289;0;177233;0;180177;0;183121;70;186065;0;189009;0;191953;0;194897;0;197841;0;200785;0;203729;0;206673;0;210578;4294967295;218380;4294967295;230132;354;241884;4294967295;253636;0;269232;0;292728;1048576;316224;0;339720;0;355648;5;356857;1.0;362684
c_em_C05_robuson_high;3691;67007;962;102252;4567;128260;0;134088;32;135298;41;138242;0;141186;0;143288;0;143656;195;145828;0;151708;0;156626;0;159570;0;162514;0;165458;0;168402;0;171346;0;174290;0;177234;0;180178;0;183122;0;186066;0;189010;0;191954;0;194898;0;197842;0;200786;0;203730;0;206674;0;210580;4294967295;218384;4294967295;230136;355;241888;4294967295;253640;0;269240;0;292736;0;316232;0;339728;0;355648;2;356858;1.0;362688
c_em_C07_emoto;7825;77739;963;112984;4381;133626;0;134088;32;135299;41;138243;0;141187;0;143288;0;143656;185;145830;0;151710;0;156627;0;159571;0;162515;0;165459;0;168403;0;171347;0;174291;0;177235;0;180179;0;183123;70;186067;0;189011;0;191955;0;194899;0;197843;0;200787;0;203731;0;206675;0;210582;4294967295;218388;4294967295;230140;356;241892;4294967295;253644;0;269248;0;292744;1048576;316240;0;339736;0;355648;2;356859;1.0;362692
c_em_C07_emoto_high;3696;67019;964;102264;6947;128266;0;134088;32;135300;41;138244;0;141188;0;143288;0;143656;185;145832;0;151712;0;156628;0;159572;0;162516;0;165460;0;168404;0;171348;0;174292;0;177236;0;180180;0;183124;0;186068;0;189012;0;191956;0;194900;0;197844;0;200788;0;203732;0;206676;0;210584;4294967295;218392;4294967295;230144;356;241896;4294967295;253648;0;269256;0;292752;1048576;316248;0;339744;0;355648;2;356860;1.0;362696
c_em_C07_jingon1;7862;77879;965;113124;4395;133696;0;134088;32;135301;41;138245;0;141189;0;143288;0;143656;195;145834;0;151714;0;156629;0;159573;0;162517;0;165461;0;168405;0;171349;0;174293;0;177237;0;180181;0;183125;70;186069;70;189013;0;191957;0;194901;0;197845;0;200789;0;203733;0;206677;0;210586;4294967295;218396;4294967295;230148;357;241900;4294967295;253652;0;269264;0;292760;3145728;316256;0;339752;1;355648;1;356861;1.0;362700
c_em_C07_jingon1_high;3694;67015;966;102260;4569;128264;0;134088;32;135302;41;138246;0;141190;0;143288;0;143656;195;145836;0;151716;0;156630;0;159574;0;162518;0;165462;0;168406;0;171350;0;174294;0;177238;0;180182;0;183126;0;186070;0;189014;0;191958;0;194902;0;197846;0;200790;0;203734;0;206678;0;210588;4294967295;218400;4294967295;230152;357;241904;4294967295;253656;0;269272;0;292768;3145728;316264;0;339760;1;355648;1;356862;1.0;362704
c_em_C07_tobe;7863;77883;967;113128;4396;133698;0;134088;32;135303;41;138247;0;141191;0;143288;0;143656;168;145838;0;151718;0;156631;0;159575;0;162519;0;165463;0;168407;0;171351;0;174295;0;177239;0;180183;0;183127;70;186071;70;189015;0;191959;0;194903;0;197847;0;200791;0;203735;0;206679;0;210590;4294967295;218404;4294967295;230156;358;241908;4294967295;253660;0;269280;0;292776;3145728;316272;0;339768;0;355648;1;356863;1.0;362708
c_em_C07_tobe_high;3697;67023;968;102268;6948;128268;0;134089;32;135304;41;138248;0;141192;0;143289;0;143657;168;145840;0;151720;0;156632;0;159576;0;162520;0;165464;0;168408;0;171352;0;174296;0;177240;0;180184;0;183128;0;186072;0;189016;0;191960;0;194904;0;197848;0;200792;0;203736;0;206680;0;210592;4294967295;218408;4294967295;230160;358;241912;4294967295;253664;0;269288;0;292784;3145728;316280;0;339776;0;355649;1;356864;1.0;362712
c_em_C08_hanayabuka_high;3699;67031;969;102276;7447;128272;0;134089;32;135305;41;138249;0;141193;0;143289;0;143657;177;145842;0;151722;0;156633;0;159577;0;162521;0;165465;0;168409;0;171353;0;174297;0;177241;0;180185;0;183129;0;186073;0;189017;0;191961;0;194905;0;197849;0;200793;0;203737;0;206681;0;210594;4294967295;218412;4294967295;230164;359;241916;4294967295;253668;0;269296;0;292792;0;316288;0;339784;0;355649;5;356865;1.0;362716
c_em_C08_hanayabuka_rope;7926;78099;970;113344;7481;133806;0;134089;32;135306;41;138250;0;141194;0;143289;0;143657;177;145844;0;151724;0;156634;0;159578;0;162522;0;165466;0;168410;0;171354;0;174298;0;177242;0;180186;0;183130;0;186074;0;189018;0;191962;0;194906;0;197850;0;200794;0;203738;0;206682;0;210596;4294967295;218416;4294967295;230168;360;241920;4294967295;253672;0;269304;0;292800;0;316296;0;339792;0;355649;5;356866;1.0;362720
c_em_C08_police_high;3698;67027;971;102272;7780;128270;0;134089;32;135307;41;138251;0;141195;0;143289;0;143657;168;145846;0;151726;0;156635;0;159579;0;162523;0;165467;0;168411;0;171355;0;174299;0;177243;0;180187;0;183131;0;186075;0;189019;0;191963;0;194907;0;197851;0;200795;0;203739;0;206683;0;210598;4294967295;218420;4294967295;230172;361;241924;4294967295;253676;0;269312;0;292808;0;316304;0;339800;0;355649;1;356867;1.0;362724
c_em_C09_sengoku;7864;77887;972;113132;4397;133700;0;134089;32;135308;41;138252;0;141196;0;143289;0;143657;177;145848;0;151728;0;156636;0;159580;0;162524;0;165468;0;168412;0;171356;0;174300;0;177244;0;180188;0;183132;70;186076;70;189020;0;191964;0;194908;0;197852;0;200796;0;203740;0;206684;0;210600;4294967295;218424;4294967295;230176;362;241928;4294967295;253680;0;269320;0;292816;3145728;316312;0;339808;0;355649;1;356868;1.0;362728
c_em_C09_sengoku_bd_high;6271;74595;973;109840;5719;132054;0;134089;32;135309;41;138253;0;141197;0;143289;0;143657;177;145850;0;151730;0;156637;0;159581;0;162525;0;165469;0;168413;0;171357;0;174301;0;177245;0;180189;0;183133;0;186077;0;189021;0;191965;0;194909;0;197853;0;200797;0;203741;0;206685;0;210602;4294967295;218428;4294967295;230180;363;241932;4294967295;253684;0;269328;0;292824;0;316320;0;339816;0;355649;7;356869;1.0;362732
c_em_C09_sengoku_high;3700;67035;974;102280;7448;128274;0;134089;32;135310;41;138254;0;141198;0;143289;0;143657;177;145852;0;151732;0;156638;0;159582;0;162526;0;165470;0;168414;0;171358;0;174302;0;177246;0;180190;0;183134;0;186078;0;189022;0;191966;0;194910;0;197854;0;200798;0;203742;0;206686;0;210604;4294967295;218432;4294967295;230184;362;241936;4294967295;253688;0;269336;0;292832;3145728;316328;0;339824;0;355649;1;356870;1.0;362736
c_em_C10_chinpira;7865;77891;975;113136;4398;133702;0;134089;32;135311;41;138255;0;141199;0;143289;0;143657;177;145854;0;151734;0;156639;5;159583;0;162527;0;165471;0;168415;0;171359;0;174303;0;177247;0;180191;0;183135;70;186079;70;189023;0;191967;0;194911;0;197855;0;200799;0;203743;0;206687;0;210606;4294967295;218436;4294967295;230188;364;241940;4294967295;253692;0;269344;0;292840;3145728;316336;0;339832;0;355649;2;356871;1.0;362740
c_em_C10_chinpira_high;3701;67039;976;102284;7924;128276;0;134090;32;135312;41;138256;0;141200;0;143290;0;143658;177;145856;0;151736;0;156640;5;159584;0;162528;0;165472;0;168416;0;171360;0;174304;0;177248;0;180192;0;183136;0;186080;0;189024;0;191968;0;194912;0;197856;0;200800;0;203744;0;206688;0;210608;4294967295;218440;4294967295;230192;364;241944;4294967295;253696;0;269352;0;292848;3145728;316344;0;339840;0;355650;2;356872;1.0;362744
c_em_C11_jingonboss;7866;77895;977;113140;4399;133704;0;134090;32;135313;41;138257;0;141201;0;143290;0;143658;185;145858;0;151738;0;156641;0;159585;0;162529;0;165473;0;168417;0;171361;0;174305;0;177249;0;180193;0;183137;70;186081;70;189025;0;191969;0;194913;0;197857;0;200801;0;203745;0;206689;0;210610;4294967295;218444;4294967295;230196;365;241948;4294967295;253700;0;269360;0;292856;3145728;316352;0;339848;0;355650;5;356873;1.0;362748
c_em_C11_jingonboss_high;3705;67055;978;102300;7451;128284;0;134090;32;135314;41;138258;0;141202;0;143290;0;143658;185;145860;0;151740;0;156642;0;159586;0;162530;0;165474;0;168418;0;171362;0;174306;0;177250;0;180194;0;183138;0;186082;0;189026;0;191970;0;194914;0;197858;0;200802;0;203746;0;206690;0;210612;4294967295;218448;4294967295;230200;365;241952;4294967295;253704;0;269368;0;292864;3145728;316360;0;339856;0;355650;5;356874;1.0;362752
c_em_C11_keimamas;7867;77899;979;113144;4400;133706;0;134090;32;135315;41;138259;0;141203;0;143290;0;143658;168;145862;0;151742;0;156643;0;159587;0;162531;0;165475;0;168419;0;171363;0;174307;0;177251;0;180195;0;183139;70;186083;70;189027;0;191971;0;194915;0;197859;0;200803;0;203747;0;206691;0;210614;4294967295;218452;4294967295;230204;366;241956;4294967295;253708;0;269376;0;292872;3145728;316368;0;339864;0;355650;1;356875;1.0;362756
c_em_C11_keimamas_high;3704;67051;980;102296;7450;128282;0;134090;32;135316;41;138260;0;141204;0;143290;0;143658;168;145864;0;151744;0;156644;0;159588;0;162532;0;165476;0;168420;0;171364;0;174308;0;177252;0;180196;0;183140;0;186084;0;189028;0;191972;0;194916;0;197860;0;200804;0;203748;0;206692;0;210616;4294967295;218456;4294967295;230208;366;241960;4294967295;253712;0;269384;0;292880;3145728;316376;0;339872;0;355650;1;356876;1.0;362760
c_em_C11_murai;7872;77915;981;113160;4405;133714;0;134090;32;135317;41;138261;0;141205;0;143290;0;143658;160;145866;0;151746;0;156645;0;159589;0;162533;0;165477;0;168421;0;171365;0;174309;0;177253;0;180197;0;183141;70;186085;70;189029;0;191973;0;194917;0;197861;0;200805;0;203749;0;206693;0;210618;40;218460;4294967295;230212;367;241964;4294967295;253716;0;269392;0;292888;3145728;316384;0;339880;0;355650;2;356877;1.0;362764
c_em_C11_murai_26_high;3703;67047;982;102292;7925;128280;0;134090;32;135318;41;138262;0;141206;0;143290;0;143658;160;145868;0;151748;0;156646;0;159590;0;162534;0;165478;0;168422;0;171366;0;174310;0;177254;0;180198;0;183142;0;186086;0;189030;0;191974;0;194918;0;197862;0;200806;0;203750;0;206694;0;210620;4294967295;218464;4294967295;230216;368;241968;4294967295;253720;0;269400;0;292896;0;316392;0;339888;0;355650;5;356878;1.0;362768
c_em_C11_murai_high;3702;67043;983;102288;7449;128278;0;134090;32;135319;41;138263;0;141207;0;143290;0;143658;160;145870;0;151750;0;156647;0;159591;0;162535;0;165479;0;168423;0;171367;0;174311;0;177255;0;180199;0;183143;0;186087;0;189031;0;191975;0;194919;0;197863;0;200807;0;203751;0;206695;0;210622;40;218468;4294967295;230220;367;241972;4294967295;253724;0;269408;0;292904;3145728;316400;0;339896;0;355650;2;356879;1.0;362772
c_em_C14_goryukanbu_high;3706;67059;984;102304;7452;128286;0;134091;32;135320;41;138264;0;141208;0;143291;0;143659;177;145872;0;151752;0;156648;0;159592;0;162536;0;165480;0;168424;0;171368;0;174312;0;177256;0;180200;0;183144;0;186088;0;189032;0;191976;0;194920;0;197864;0;200808;0;203752;0;206696;0;210624;4294967295;218472;4294967295;230224;369;241976;4294967295;253728;0;269416;0;292912;0;316408;0;339904;0;355651;1;356880;1.0;362776
c_em_C14_takashimakumiin_high;3707;67063;985;102308;7453;128288;0;134091;32;135321;41;138265;0;141209;0;143291;0;143659;177;145874;0;151754;0;156649;0;159593;0;162537;0;165481;0;168425;0;171369;0;174313;0;177257;0;180201;0;183145;0;186089;0;189033;0;191977;0;194921;0;197865;0;200809;0;203753;0;206697;0;210626;4294967295;218476;4294967295;230228;370;241980;4294967295;253732;0;269424;0;292920;0;316416;0;339912;0;355651;1;356881;1.0;362780
c_em_C15_nishida_high;3708;67067;986;102312;7454;128290;0;134091;32;135322;41;138266;0;141210;0;143291;0;143659;177;145876;0;151756;0;156650;0;159594;0;162538;0;165482;0;168426;0;171370;0;174314;0;177258;0;180202;0;183146;0;186090;0;189034;0;191978;0;194922;0;197866;0;200810;0;203754;0;206698;0;210628;4294967295;218480;4294967295;230232;371;241984;4294967295;253736;0;269432;0;292928;7340032;316424;0;339920;0;355651;1;356882;1.0;362784
c_em_C15_nishida_nohel;7873;77919;987;113164;4408;133716;0;134091;32;135323;41;138267;0;141211;0;143291;0;143659;177;145878;0;151758;0;156651;0;159595;0;162539;0;165483;0;168427;0;171371;0;174315;0;177259;0;180203;0;183147;72;186091;72;189035;0;191979;0;194923;0;197867;0;200811;0;203755;0;206699;0;210630;4294967295;218484;4294967295;230236;371;241988;4294967295;253740;0;269440;0;292936;5242880;316432;0;339928;0;355651;1;356883;1.0;362788
c_em_C15_nishida_nohel_high;4492;68755;988;104000;7053;129134;0;134091;32;135324;41;138268;0;141212;0;143291;0;143659;177;145880;0;151760;0;156652;0;159596;0;162540;0;165484;0;168428;0;171372;0;174316;0;177260;0;180204;0;183148;71;186092;71;189036;0;191980;0;194924;0;197868;0;200812;0;203756;0;206700;0;210632;4294967295;218488;4294967295;230240;371;241992;4294967295;253744;0;269448;0;292944;5242880;316440;0;339936;0;355651;1;356884;1.0;362792
c_em_daigo;2815;66675;989;101920;7475;128094;0;134091;32;135325;41;138269;0;141213;0;143291;0;143659;185;145882;0;151762;0;156653;0;159597;0;162541;0;165485;0;168429;0;171373;0;174317;0;177261;0;180205;0;183149;70;186093;70;189037;0;191981;0;194925;1;197869;0;200813;0;203757;0;206701;0;210634;4294967295;218492;4294967295;230244;372;241996;4294967295;253748;0;269456;0;292952;3145728;316448;0;339944;0;355651;1;356885;1.0;362796
c_em_daigo_c03_40_high;8004;78411;990;113656;6130;133962;0;134091;32;135326;41;138270;0;141214;0;143291;0;143659;185;145884;0;151764;0;156654;0;159598;0;162542;0;165486;0;168430;0;171374;0;174318;0;177262;0;180206;0;183150;0;186094;0;189038;0;191982;0;194926;1;197870;0;200814;0;203758;0;206702;0;210636;4294967295;218496;4294967295;230248;373;242000;4294967295;253752;0;269464;0;292960;3145728;316456;0;339952;0;355651;1;356886;1.0;362800
c_em_daigo_high;3614;66743;991;101988;7472;128128;0;134091;32;135327;41;138271;0;141215;0;143291;0;143659;185;145886;0;151766;0;156655;0;159599;0;162543;0;165487;0;168431;0;171375;0;174319;0;177263;0;180207;0;183151;1;186095;0;189039;0;191983;0;194927;1;197871;0;200815;0;203759;0;206703;0;210638;4294967295;218500;4294967295;230252;372;242004;4294967295;253756;0;269472;0;292968;3145728;316464;0;339960;0;355651;1;356887;1.0;362804
c_em_daigo_mou;7885;77951;992;113196;4415;133732;0;134092;32;135328;41;138272;0;141216;0;143292;0;143660;185;145888;0;151768;0;156656;0;159600;0;162544;0;165488;0;168432;0;171376;0;174320;0;177264;0;180208;0;183152;70;186096;70;189040;0;191984;0;194928;1;197872;0;200816;0;203760;0;206704;0;210640;4294967295;218504;4294967295;230256;374;242008;4294967295;253760;0;269480;0;292976;70254592;316472;0;339968;0;355652;1;356888;1.0;362808
c_em_daigo_mou_high;3618;66759;993;102004;6609;128136;0;134092;32;135329;41;138273;0;141217;0;143292;0;143660;185;145890;0;151770;0;156657;0;159601;0;162545;0;165489;0;168433;0;171377;0;174321;0;177265;0;180209;0;183153;0;186097;0;189041;0;191985;0;194929;1;197873;0;200817;0;203761;0;206705;0;210642;4294967295;218508;4294967295;230260;374;242012;4294967295;253764;0;269488;0;292984;70254592;316480;0;339976;0;355652;1;356889;1.0;362812
c_em_daigo_naked_high;3619;66763;994;102008;4640;128138;0;134092;32;135330;41;138274;0;141218;0;143292;0;143660;185;145892;0;151772;0;156658;0;159602;0;162546;0;165490;0;168434;0;171378;0;174322;0;177266;0;180210;0;183154;0;186098;0;189042;0;191986;0;194930;1;197874;0;200818;0;203762;0;206706;0;210644;4294967295;218512;4294967295;230264;375;242016;4294967295;253768;0;269496;0;292992;0;316488;0;339984;0;355652;1;356890;1.0;362816
c_em_daigo_nure;7677;77227;995;112472;5258;133370;0;134092;32;135331;41;138275;0;141219;0;143292;0;143660;185;145894;0;151774;0;156659;0;159603;0;162547;0;165491;0;168435;0;171379;0;174323;0;177267;0;180211;0;183155;81;186099;81;189043;0;191987;0;194931;1;197875;0;200819;0;203763;0;206707;0;210646;4294967295;218516;4294967295;230268;372;242020;4294967295;253772;0;269504;0;293000;3145728;316496;0;339992;0;355652;1;356891;1.0;362820
c_em_daigo_pocket;7817;77707;996;112952;5911;133610;0;134092;32;135332;41;138276;0;141220;0;143292;0;143660;185;145896;0;151776;0;156660;0;159604;0;162548;0;165492;0;168436;0;171380;0;174324;0;177268;0;180212;0;183156;70;186100;70;189044;0;191988;0;194932;0;197876;0;200820;0;203764;0;206708;0;210648;4294967295;218520;4294967295;230272;372;242024;4294967295;253776;0;269512;0;293008;5242880;316504;0;340000;0;355652;1;356892;1.0;362824
c_em_daigo_pocket_high;3813;67239;997;102484;6423;128376;0;134092;32;135333;41;138277;0;141221;0;143292;0;143660;185;145898;0;151778;0;156661;0;159605;0;162549;0;165493;0;168437;0;171381;0;174325;0;177269;0;180213;0;183157;0;186101;0;189045;0;191989;0;194933;0;197877;0;200821;0;203765;0;206709;0;210650;4294967295;218524;4294967295;230276;372;242028;4294967295;253780;0;269520;0;293016;5242880;316512;0;340008;0;355652;1;356893;1.0;362828
c_em_daigo_rope_high;3615;66747;998;101992;7473;128130;0;134092;32;135334;41;138278;0;141222;0;143292;0;143660;185;145900;0;151780;0;156662;0;159606;0;162550;0;165494;0;168438;0;171382;0;174326;0;177270;0;180214;0;183158;1;186102;0;189046;0;191990;0;194934;1;197878;0;200822;0;203766;0;206710;0;210652;4294967295;218528;4294967295;230280;376;242032;4294967295;253784;0;269528;0;293024;1048576;316520;0;340016;0;355652;1;356894;1.0;362832
c_em_daigo_rope_only_high;7914;78051;999;113296;4443;133782;0;134092;32;135335;41;138279;0;141223;0;143292;0;143660;185;145902;0;151782;0;156663;0;159607;0;162551;0;165495;0;168439;0;171383;0;174327;0;177271;0;180215;0;183159;1;186103;0;189047;0;191991;0;194935;1;197879;0;200823;0;203767;0;206711;0;210654;4294967295;218532;4294967295;230284;377;242036;4294967295;253788;0;269536;0;293032;1048576;316528;0;340024;0;355652;1;356895;1.0;362836
c_em_daigo_rope2_high;3616;66751;1000;101996;7474;128132;0;134093;32;135336;41;138280;0;141224;0;143293;0;143661;185;145904;0;151784;0;156664;0;159608;0;162552;0;165496;0;168440;0;171384;0;174328;0;177272;0;180216;0;183160;0;186104;0;189048;0;191992;0;194936;0;197880;0;200824;0;203768;0;206712;0;210656;4294967295;218536;4294967295;230288;372;242040;4294967295;253792;0;269544;0;293040;3145728;316536;0;340032;0;355653;1;356896;1.0;362840
c_em_daigo_rope3_high;3617;66755;1001;102000;4639;128134;0;134093;32;135337;41;138281;0;141225;0;143293;0;143661;185;145906;0;151786;0;156665;0;159609;0;162553;0;165497;0;168441;0;171385;0;174329;0;177273;0;180217;0;183161;0;186105;0;189049;0;191993;0;194937;1;197881;0;200825;0;203769;0;206713;0;210658;4294967295;218540;4294967295;230292;374;242044;4294967295;253796;0;269552;0;293048;36700160;316544;0;340040;0;355653;1;356897;1.0;362844
c_em_doujima_high;3612;66735;1002;101980;7470;128124;0;134093;32;135338;41;138282;0;141226;0;143293;0;143661;170;145908;0;151788;0;156666;0;159610;0;162554;0;165498;0;168442;0;171386;0;174330;0;177274;0;180218;0;183162;0;186106;0;189050;0;191994;0;194938;1;197882;0;200826;0;203770;0;206714;0;210660;4294967295;218544;4294967295;230296;378;242048;4294967295;253800;0;269560;0;293056;0;316552;0;340048;0;355653;1;356898;1.0;362848
c_em_hanaya;7886;77955;1003;113200;4420;133734;0;134093;32;135339;41;138283;0;141227;0;143293;0;143661;165;145910;0;151790;0;156667;0;159611;0;162555;0;165499;0;168443;0;171387;0;174331;0;177275;0;180219;0;183163;70;186107;70;189051;0;191995;0;194939;0;197883;0;200827;0;203771;0;206715;0;210662;4294967295;218548;4294967295;230300;379;242052;4294967295;253804;0;269568;0;293064;3145728;316560;0;340056;0;355653;2;356899;1.0;362852
